account_id,account_name,balance
47507,James Williams,73987.8
17737,Sarah Gonzalez,225933.62
62491,Kevin Clark,246756.71
65619,Gabriela Castillo,100723.07
94658,Sofia Adams,90631.46
12154,Edward Hill,94788.22
24391,Elizabeth Jackson,44377.88
25778,David Jackson,72902.36
53331,Matthew Hernandez,234142.86
68720,William Allen,227783.92
37086,Charles Thompson,77706.83
83478,Mary Garcia,224015.96
41487,Mary Brown,199295.95
84337,William Wilson,215894.36
31632,Margaret Williams,177591.66
54788,George Clark,117347.56
49005,Melissa Lopez,218812.92
11868,Brian Thomas,213563.42
53022,Maria Walker,232750.2
15404,Kimberly Clark,151782.52
97209,Christopher Hill,210341.18
37541,Miguel Young,162151.74
39654,James Moore,154337.15
71420,Daniel Allen,126309.65
69755,Steven Gonzalez,49408.04
37401,David Rivera,225885.08
72847,Sarah Morales,20207.59
54760,Kenneth Williams,65694.24
73114,Mary Martinez,170461.49
70777,John Reyes,136227.59
46720,Bryan Smith,25591.77
80627,Donna Gonzalez,88662.58
96458,Richard Harris,206617.15
98939,Karen Adams,136262.46
24450,Donna Reyes,19429.1
90749,Mark Thomas,128311.22
65015,Linda Thomas,157730.09
21027,Linda King,198311.84
90477,Valentina Martinez,199373.56
80320,Kevin Lewis,166000.49
72168,Isabella Wilson,188952.85
59084,Sarah Lopez,106621.46
27756,Joseph Thomas,78947.27
35158,Daniel Thomas,204849.29
75765,Stephanie Clark,5579.6
82618,Carlos Martin,199564.71
25810,Kimberly Lopez,169446.07
24309,Sofia Moore,124345.47
58286,Luis Campbell,67904.28
55082,Melissa King,234078.3
22172,Patricia Cruz,82845.21
47377,David Roberts,220734.14
72925,Isabella Lee,196617.78
94164,Bryan Cruz,96048.93
21336,Carlos Green,144889.37
98996,Sarah Nelson,89736.64
27806,Gabriela Perez,237785.23
76611,Emily White,204094.42
39213,Carol White,123909.21
86391,Nancy Hernandez,164579.31
45643,Miguel Scott,217060.66
35405,Mary Wilson,216401.9
17210,Sofia Davis,123793.56
46369,Jennifer Ramirez,241099.58
63466,Charles Thomas,248347.17
47423,Steven Hall,95958.15
25529,Melissa Torres,155267.66
63541,Emily Moore,145468.36
84189,Amanda Smith,198636.23
82520,William Rivera,24897.33
22121,Isabella Smith,249416.68
64497,Amanda Torres,90987.72
17394,Deborah White,162495.02
63595,Patricia Walker,234635.72
83785,Paul Wilson,8926.87
75519,Sandra Perez,48403.51
65350,Matthew Carter,212460.53
45383,Lisa Anderson,94411.59
16793,Robert Nguyen,73436.87
87082,Robert Roberts,155055.16
32826,Maria Adams,12012.19
53040,Linda White,156481.63
18789,Mark Brown,173118.13
54551,Joseph Flores,99290.03
41724,John White,35034.78
46913,Elizabeth Taylor,92260.68
55297,Miguel Hernandez,22388.98
55055,Susan Martinez,71410.96
58676,Sofia Carter,28520.04
19772,Camila Clark,104755.71
61936,Kenneth Miller,83790.69
19570,Elizabeth Scott,207800.82
87769,Kenneth Jackson,63445.21
79564,Brian White,14368.42
76901,Camila Castillo,67165.53
70047,Margaret White,29294.39
17418,Christopher Adams,162540.22
22353,Sandra Wright,232266.73
16985,Margaret Robinson,189860.62
98115,Edward Lewis,200805.84
43558,James Flores,36221.16
16173,Patricia Walker,229996.25
40146,Paul Mitchell,245997.92
46829,Linda Harris,17283.36
13473,Susan Hall,12360.62
42660,Kenneth Lopez,149188.91
18596,Edward Moore,65325.56
16763,Javier Rodriguez,219452.67
16039,Camila Thomas,240255.42
43821,Daniel Gonzalez,220505.82
50097,Javier Martinez,237949.96
11217,Carlos Baker,166647.3
47163,Mary Hall,86028.97
38519,Deborah Morales,1276.4
48698,David Mitchell,1683.86
55418,James Mitchell,98375.7
29525,Kenneth Jackson,222859.77
22399,Donald Campbell,44587.52
95876,Matthew Adams,60867.03
26294,Isabella Rivera,129483.62
31707,Joshua Lee,80946.93
25857,Robert Rivera,128583.35
11764,Nancy Moore,138489.72
42812,Jessica Adams,213882.44
22446,Andrew Allen,106922.17
62135,Susan Martin,123863.82
98902,Deborah Taylor,231389.94
11487,Bryan Sanchez,215869.35
35911,George Thomas,209529.45
63816,William Wilson,240271.83
28836,Mary Reyes,127888.36
78718,Linda Davis,232723.36
84110,Elizabeth Perez,63222.31
28194,Amanda Baker,45979.54
82553,Mary Taylor,151414.67
47211,Deborah Smith,78129.89
99034,Christopher Campbell,209687.24
25608,Gabriela Robinson,161230.09
89228,Lisa Baker,38272.81
46417,Paul Lopez,156055.9
33085,Jennifer Miller,92590.94
19511,David White,41383.36
74008,Isabella Jackson,111112.89
44316,Lisa Sanchez,188887.28
30522,Gabriela Rivera,149225.14
99251,Mary Anderson,102840.11
58587,Valentina Jackson,225976.96
15549,Linda Lee,47975.03
98122,Sarah Lewis,156772.79
50743,Amanda Adams,205599.04
35466,Patricia Nguyen,201530.36
88011,Margaret Young,123243.74
69763,Kimberly Clark,188663.19
38125,Mary Reyes,230833.96
40416,Edward Gutierrez,154195.21
47879,Amanda Ramirez,205637.96
89607,Emily Brown,150341.22
26628,Thomas Young,117292.08
96276,Mary Torres,93777.61
20703,Maria Garcia,73532.24
24726,James Torres,136381.45
59175,Andrew Castillo,93702.85
93960,Deborah Moore,248858.59
26155,Kimberly Perez,230072.68
69255,Donald Martin,4679.61
74182,Maria Walker,59804.31
61452,Thomas Brown,27576.28
64080,Andrew Hernandez,100188.07
14459,Andrew Davis,199722.35
24722,Kimberly Martinez,102007.92
11388,Javier Cruz,123123.5
51006,Ashley Walker,154096.35
18921,Kenneth Anderson,249584.11
92072,Camila Smith,38547.99
55197,Miguel Adams,19782.69
22289,Sarah Brown,68648.45
25598,Kevin Martinez,106102.17
30625,Lisa Wright,188604.73
26425,Michael Anderson,58053.62
61112,Kimberly Carter,31958.65
34551,Edward Roberts,150044.58
10683,Karen Lee,115716.17
35905,Valentina Allen,35643.14
23741,Bryan Williams,50530.94
58729,Isabella Miller,239609.39
77837,Steven Green,72636.89
46687,Ashley Mitchell,24305.65
48573,Deborah Nguyen,24658.67
45441,Diego Gonzalez,1293.3
45997,Mark Carter,142382.82
57163,James Martinez,173590.68
91883,Betty Allen,140254.46
72474,Betty Jones,204128.42
78689,Gabriela Brown,157789.89
84550,Mark Carter,210992.87
12313,Elizabeth Garcia,144755.47
98035,Matthew Clark,108997.14
41680,Joseph Lee,188600.76
10489,Javier Lee,127060.56
48227,Mary King,176512.14
27689,Kevin Reyes,248418.53
56628,Margaret Perez,202321.42
93839,Amanda Gonzalez,93787.1
97465,Luis Harris,9597.65
68449,Bryan Roberts,139910.33
46116,Isabella Sanchez,87267.96
81676,Donna Rodriguez,224322.91
30727,Carol Cruz,69168.45
26143,Edward Taylor,73842.85
85654,Steven Baker,8407.38
75847,Maria Green,61832.61
45312,Ashley Reyes,184524.94
42748,Richard Hernandez,14952.28
88094,Diego Hernandez,59894.02
89163,Kenneth Miller,81079.77
89577,Matthew Harris,136898.33
53260,Mark Rodriguez,189815.73
11740,Andrew Jackson,19277.63
92653,Mark Lee,7830.47
52608,Emily Perez,185699.2
78958,Diego Adams,10915.04
14398,Elizabeth Morales,117452.88
59424,Jessica Flores,153312.92
20041,Jessica Lee,6720.07
69842,Robert Garcia,90144.16
91962,Camila Martin,120718.34
27836,Gabriela Mitchell,71652.72
30569,Carlos Moore,20834.9
21728,Paul Nguyen,248533.62
12610,David Gonzalez,80023.64
95858,Kenneth Young,33936.6
10788,Jennifer Anderson,124128.32
19965,Edward Ortiz,165615.5
65573,Kimberly Cruz,123219.42
98226,Joseph Hill,93157.08
73942,Donald Castillo,1986.48
56078,Elizabeth Gutierrez,102889.84
97043,Steven Miller,236073.9
66856,Mary Green,190024.55
21891,Amanda Allen,113347.44
27850,Miguel Campbell,38586.35
84400,Amanda Wright,21939.49
41430,Emily Flores,4876.18
13255,Sarah Adams,87702.05
93863,Carlos Hernandez,50893.07
71816,Matthew Nelson,162569.41
36155,Ashley Brown,34905.51
58514,Melissa Robinson,112997.86
39311,Robert Anderson,188190.01
23537,Joshua Sanchez,226536.85
19701,Richard Hernandez,157427.34
83819,Joseph Perez,146119.07
66926,Sarah White,145333.49
50816,Steven Campbell,131663.44
72197,Deborah Clark,115629.87
30835,David Reyes,128374.51
93904,Diego Morales,141666.82
23576,Matthew Allen,89979.31
53666,Carlos Hill,222449.93
47839,George Flores,179996.79
33819,George Jones,77879.8
26059,Christopher Carter,106710.16
23920,Paul White,25774.93
57074,Linda Adams,233526.36
41007,Emily Hill,119509.74
92148,Sandra Jones,53489.07
30735,Elizabeth White,74981.28
35563,Brian Hill,211322.92
94254,Lisa Hall,196825.01
66543,Deborah Jackson,163845.08
14889,Edward Ortiz,13774.06
47161,Kevin Harris,171048.95
27533,David Morales,221970.07
90678,Luis Williams,222307.61
99028,Maria Scott,196754.15
56085,Edward Morales,36482.62
11184,Edward Gonzalez,105917.07
25345,Brian Hernandez,241811.79
74138,Elizabeth Rivera,156781.78
36983,Carlos Wilson,34682.57
28638,Stephanie Scott,86769.16
53097,William Rodriguez,71054.37
61790,Susan Johnson,25989.46
41064,Sarah Garcia,190847.68
91143,Gabriela White,4707.18
47938,Donna Wilson,238979.23
60236,Joseph Gonzalez,8063.96
29231,Deborah Lee,147923.15
92055,Linda Roberts,3704.33
31201,Amanda Perez,227832.35
35361,Anthony Gutierrez,186153.05
91073,Kevin Adams,50173.99
37327,Miguel Thomas,134964.75
55505,Luis Mitchell,234533.96
94208,Miguel Taylor,206347.64
86996,Robert Rodriguez,88834.63
56883,Michelle Lewis,108501.65
41473,Javier Morales,63261.31
82509,Maria Young,11297.24
32029,Elizabeth Morales,226862.99
49161,Margaret Ortiz,96142.92
78196,Jessica Anderson,153079.22
67122,Javier Thomas,30124.6
70292,Betty Jackson,215161.55
74117,James Perez,30547.57
49743,Andrew Campbell,216811.18
94127,Anthony Davis,70137.85
94939,Bryan Jackson,495.61
40110,Sofia Lewis,92653.49
86574,Ashley Castillo,20911.77
27152,Robert Rivera,71838.75
35289,Patricia Garcia,204049.09
29957,Valentina Walker,69600.15
27509,Ashley Rodriguez,156391.41
67753,Javier Walker,219347.95
24895,Daniel Perez,176964.01
36675,Ashley Williams,142174.01
37983,Christopher Clark,41550.9
16692,Joshua Martinez,242.66
77866,Andrew Young,157011.42
33167,Charles Rodriguez,101916.3
22849,Kimberly Roberts,129992.92
44768,Robert Robinson,151126.01
74176,Joshua Nguyen,20167.43
76104,Javier Campbell,130529.48
46870,Paul Taylor,207737.26
81810,Betty Taylor,224726.45
66247,Diego Rodriguez,222576.55
72731,Thomas Williams,77774.71
26595,Thomas Nelson,125157.4
78022,Elizabeth Wilson,164274.9
60620,Bryan Smith,113482.61
87500,Amanda Morales,36111.5
52245,Karen Scott,236332.6
36522,Mark Roberts,25780.52
91777,Daniel Cruz,19143.41
77595,Michelle Garcia,151771.44
25233,Barbara Rodriguez,175308.1
78145,Nancy Adams,389.05
10964,Melissa Williams,12011.61
92255,Luis Baker,222503.88
11252,Mark Clark,60668.85
10035,Andrew King,133592.84
74563,Paul Hill,234660.0
77544,Betty Walker,163159.02
26369,Carlos Torres,105985.01
66173,Miguel Morales,168761.19
18810,Linda Rodriguez,249662.78
37297,John Rivera,102398.97
72532,Daniel Smith,225988.29
29999,Richard Adams,82166.43
45338,Carlos Jones,70349.61
77387,Karen Torres,80845.18
17536,James Garcia,120210.37
73940,Isabella Allen,87738.6
13785,Betty Torres,133976.74
59830,Luis Martin,177276.65
33766,Stephanie Ramirez,143166.2
23090,Stephanie Hall,673.21
98998,Daniel Hernandez,186911.19
86019,Michelle Torres,83118.53
65235,Kimberly Johnson,121295.11
29720,Kimberly Wilson,170137.82
54722,Carlos Castillo,67660.02
41984,Isabella Cruz,134183.57
96555,William Thompson,81203.35
32871,Maria King,247169.54
27080,Donna Castillo,16465.45
40873,Brian Roberts,11622.12
94126,Sandra White,233123.61
67766,Patricia Jones,152062.5
45607,William Anderson,194635.77
57113,Camila Johnson,118743.03
68302,Karen Ortiz,248617.13
61062,Gabriela Harris,95556.91
66057,Daniel Moore,45745.73
77697,Diego Thompson,40963.4
94969,Donald Jones,220397.05
38805,Kevin Clark,223462.45
20344,Stephanie Walker,146471.37
66571,Sofia Adams,188372.36
58777,Karen Green,59400.65
65183,Javier Scott,57441.64
19320,Susan Scott,74334.32
73975,Diego Flores,23718.61
33591,Edward Hall,65989.43
12074,Robert Wright,88635.6
32559,George Baker,91170.01
67614,Melissa Davis,141728.04
88115,Susan Campbell,174230.18
24448,Linda Scott,190652.7
92614,Karen Lopez,29009.27
42923,Emily Castillo,20466.74
26069,Valentina Martin,207946.85
12390,John Mitchell,97077.85
46814,Gabriela Hall,229876.01
28562,Matthew Jackson,192644.57
92986,Anthony Rodriguez,142305.28
73363,George Adams,46197.69
81943,Susan Hernandez,96112.5
49168,Michelle Williams,106932.83
72119,Kenneth Baker,41073.67
24971,Amanda Garcia,138949.58
50402,Gabriela Ramirez,170042.37
18223,Sarah White,89476.88
57319,Joshua Campbell,112190.22
68861,William Anderson,105867.03
54870,Michael Scott,207053.54
95732,Elizabeth Baker,197560.94
49642,William Robinson,148801.97
48096,James Roberts,158536.7
33105,Donald Campbell,88335.09
61603,Valentina Ramirez,17702.29
29889,Mary Ramirez,40009.03
68906,Carlos Smith,169268.7
95783,Charles Baker,112801.22
15619,Melissa Gonzalez,105686.15
72037,Miguel Green,118262.97
59066,Sofia Green,90266.63
40951,Stephanie Lewis,91090.02
75343,Amanda Anderson,241122.81
29094,William Flores,238279.43
99843,Daniel Ortiz,196104.34
99451,Carlos Rivera,175971.38
78130,Paul Davis,194498.57
60920,Joseph Torres,84742.93
88353,Melissa Nguyen,162138.63
66919,Joseph Young,39999.3
73326,Steven Sanchez,103762.28
69508,Miguel Jackson,28959.27
69099,Joseph Gutierrez,49115.7
42353,Jennifer Thompson,28770.16
36905,Emily Taylor,124241.96
25538,Christopher Nguyen,233327.42
24830,Patricia Harris,78176.61
99006,Betty Miller,45848.52
78692,Matthew Flores,55952.71
37330,Margaret Ramirez,208462.37
19296,Melissa Miller,43712.31
52932,Luis Thomas,177286.8
20574,William Taylor,70768.23
49534,Richard Allen,187309.52
34609,Thomas Torres,147211.88
62188,Daniel Johnson,182042.4
82071,John Taylor,52245.0
92175,Isabella Green,224512.09
93910,Mark Hall,7651.91
68536,Anthony Perez,44749.59
57262,Michelle Morales,76587.34
43456,Jessica Moore,49565.77
99905,Javier Ramirez,195904.74
97168,William Jackson,194041.11
19674,James Rivera,29967.54
74683,James Harris,151362.47
55404,Linda Anderson,89081.54
11297,Karen Thompson,173528.72
42636,Camila Morales,19805.66
68553,Isabella Flores,184805.4
63802,John Scott,97423.0
80600,Donald Flores,101234.16
31504,Thomas Wilson,177037.29
82095,Karen King,52348.19
87893,Isabella Miller,4700.21
45522,Deborah Perez,39013.04
63665,Joshua Scott,17227.43
79237,Joshua Scott,60268.01
83676,Sofia Clark,32703.7
31118,Charles Martinez,147174.11
78593,Mary Gutierrez,245925.66
40196,Matthew Harris,136379.37
30626,Steven Anderson,30064.86
23069,Joseph Wilson,124983.17
10011,Diego Wilson,22635.76
76580,Deborah Walker,199490.16
52615,Melissa Campbell,142786.95
59397,Camila Jones,233531.52
41587,Betty Jackson,161795.69
78496,Lisa Moore,9957.75
23661,Donna Baker,99205.81
60677,Kevin Baker,167918.39
79231,Barbara Miller,249032.73
24929,Jennifer Davis,109421.32
79964,Christopher Robinson,171346.85
73681,Mark Brown,90177.13
21335,Kenneth Morales,212182.1
10533,Javier Adams,238822.48
29390,Karen Carter,56475.69
24248,Lisa Castillo,55477.86
93431,Steven Hill,188561.79
25844,Gabriela Williams,9062.74
38158,Diego Jones,57595.36
98631,Donna Davis,158904.65
94457,Joseph Scott,4723.43
37557,Paul Flores,186421.32
29457,Anthony Campbell,40048.79
29769,Stephanie Baker,148341.83
62073,Jennifer Ortiz,72629.24
58508,Paul Carter,209394.02
66066,Karen Reyes,185662.37
41239,Ashley Perez,144613.1
45810,Donna Adams,249886.19
56019,Jessica Young,137842.42
40101,Robert Scott,132392.56
92307,Linda Castillo,83330.78
72524,Jennifer Gutierrez,184380.12
53929,Paul Taylor,245374.26
96939,Gabriela Nelson,5765.3
19306,James Roberts,136679.03
10444,Sofia Gutierrez,9837.89
63730,Sarah Moore,82734.92
50666,Jennifer Cruz,248972.73
67975,Donna Brown,106665.35
25836,Steven Nelson,123260.98
18495,Steven Allen,241731.77
42285,Stephanie Brown,231768.86
64046,Kenneth Brown,49694.15
42474,Sofia Harris,225497.8
96120,Lisa Morales,214976.34
46545,Andrew Gonzalez,117820.38
21254,Javier Young,226349.92
11098,Matthew Miller,56529.29
95728,Mark Castillo,79699.72
34742,Sarah Davis,80358.08
76604,Donna Gutierrez,132804.47
30117,Sarah Anderson,227635.61
12722,Barbara Hall,159021.0
24738,Robert Adams,99848.35
70988,Luis Green,137932.77
59092,Sofia White,218918.45
27360,Carol Castillo,236362.1
85139,Isabella Ortiz,176033.35
46941,Carlos Robinson,20140.82
38478,Sandra Harris,72353.7
94637,Bryan Taylor,142817.99
73898,Richard Garcia,181595.31
90724,William Allen,79989.46
48376,David Lee,71547.43
86878,William Davis,4974.39
86635,Sandra Wright,146500.42
45729,Steven Clark,190798.5
61198,Andrew Flores,41679.52
30450,Kimberly Lee,208302.92
31103,Jennifer Davis,100329.26
15681,Nancy Cruz,72426.69
10425,Isabella Walker,195404.6
68045,Matthew King,148678.15
71057,Edward Harris,20343.7
12508,Thomas Taylor,150472.91
53603,Barbara Lopez,225910.94
73228,Ashley Scott,139752.76
45427,Deborah Robinson,172995.74
75547,Kimberly Johnson,150224.75
28108,Maria Wright,79917.02
96995,Margaret Rodriguez,166592.4
18172,Paul Martin,209842.3
37387,Barbara Jackson,11844.36
19862,Camila Young,36756.22
46118,Barbara Ortiz,30694.12
27807,Emily Williams,77062.61
20167,Carlos Green,125885.63
39068,Mark Cruz,140939.15
85735,Michelle Moore,191553.14
20545,Betty Anderson,49428.45
28731,Carol Smith,19890.78
71801,Betty Walker,172548.41
79337,Matthew Carter,135375.98
22109,Sofia White,180114.86
80239,Mark Clark,130370.22
13535,Thomas Robinson,148035.07
82907,Joseph Hill,154782.58
37123,Joshua Carter,27237.43
66728,Jennifer Ortiz,201355.83
66998,Susan Harris,13496.06
83189,Elizabeth Jones,97045.68
92134,Andrew Anderson,119296.71
53592,Kenneth Campbell,17709.17
42599,Deborah Allen,63167.54
41265,Nancy Adams,96654.25
30056,Emily Martin,181130.06
51823,Anthony Campbell,164930.93
82625,Stephanie Williams,198620.3
27600,Nancy Moore,42460.76
67239,William Baker,207230.76
16625,Edward Davis,30567.41
25502,James Ramirez,32787.61
33019,Elizabeth Carter,72833.04
62125,Javier Flores,6238.99
88755,Joseph White,44294.28
18842,Emily Allen,39742.5
70016,Steven Lewis,28897.73
88605,Valentina Hill,127454.23
15503,Joshua Taylor,203987.71
38908,Donald Hall,230251.23
46071,George Sanchez,202332.69
13518,Ashley Garcia,128447.53
23816,Robert Nguyen,5270.59
83541,Daniel Castillo,82699.3
94790,Barbara Sanchez,206465.53
41145,Carlos Wilson,102340.26
84738,Valentina Hall,233582.95
69448,Nancy Smith,208693.96
12635,Andrew Nguyen,245571.62
26546,Susan Cruz,32220.55
85884,Mark Baker,57135.07
51557,Jessica Adams,183534.67
31466,Joseph Castillo,38490.68
17509,Isabella Cruz,28787.49
75391,Robert Allen,38003.81
84617,Kimberly Miller,182866.12
41103,Jennifer Smith,89072.27
56391,Edward Young,133358.73
38022,Bryan Roberts,71896.75
12405,James Roberts,231696.0
70673,Sandra Robinson,245054.39
80305,Brian Taylor,91467.95
91760,Paul White,232166.66
37494,Edward Cruz,136839.66
89501,Sandra Davis,102033.96
31845,Susan Gutierrez,220545.1
31527,Diego Perez,14321.54
69256,Ashley Johnson,24740.49
58994,Matthew Ramirez,35985.36
39121,Linda Allen,74542.62
39120,Charles Allen,58443.23
46594,Jennifer Jones,125240.01
83728,Edward Campbell,35421.1
43281,Isabella Mitchell,21142.56
57227,Michelle Cruz,100009.58
29159,Carol Adams,155364.17
85012,Carlos Harris,119831.42
14013,Anthony Sanchez,160125.38
67907,Gabriela Brown,23155.59
84761,Joseph Nelson,168691.81
67350,Michael Gutierrez,123220.14
77678,Jennifer Campbell,83716.42
68937,James Smith,107851.23
52564,Carol Smith,7277.45
24681,Michelle Adams,186114.06
89954,Mark Nguyen,210822.67
55425,James Lewis,249518.59
95906,Donald Rodriguez,185407.34
93624,Matthew Jones,68308.74
79286,Carlos Moore,112839.21
50310,George Miller,129766.71
83924,Jennifer Gonzalez,92175.62
70478,Joseph Walker,98182.6
24151,Margaret King,48853.73
77206,William Hill,210724.66
24171,Ashley Thomas,193837.44
59277,Camila Miller,237527.52
21919,Michelle Gutierrez,174558.6
16647,Margaret White,213343.53
93733,Carol Campbell,235322.17
46844,Linda Rivera,190742.33
70291,John Brown,234333.66
96010,John Reyes,236035.49
21489,Betty Miller,42657.06
75539,Camila Perez,114530.22
69077,Miguel Roberts,49277.01
44310,Edward Torres,210400.29
64926,Stephanie Campbell,20420.26
46040,Susan Hall,700.5
44325,Valentina Young,91978.98
99695,Margaret Jackson,135143.92
70511,Emily Hall,145390.56
27329,Kevin Gonzalez,176755.25
65198,Kimberly Wilson,115161.17
65900,Barbara Baker,198341.26
53578,Joshua Nelson,151338.86
14284,Sandra Brown,129366.92
54851,Matthew Baker,56092.97
72256,James Thomas,217957.66
41313,Diego Torres,62040.55
54632,Joseph Nguyen,24208.89
97146,Sofia Sanchez,221245.44
30680,Andrew Reyes,90024.22
85544,Jessica Johnson,45051.28
89955,Mark Smith,32017.31
62421,Camila Walker,201712.16
65095,Ashley Jones,50727.16
93024,Robert Lopez,176400.54
51190,Kimberly Anderson,248521.05
22414,James Anderson,80052.28
50937,Joshua Allen,237122.13
55364,Sarah Sanchez,240879.99
33776,Andrew Martin,119091.38
15388,Carol Carter,151316.34
12692,Miguel Baker,208424.14
40236,Diego Jones,180925.33
10195,Amanda Ramirez,45484.34
42409,Jessica White,110982.31
83733,Joshua Young,33669.34
57805,James Walker,134158.83
87183,Joshua Wilson,3093.86
49854,Kevin Martin,152139.92
78178,Jessica Wright,44444.36
87899,Mark Reyes,38536.3
94386,Emily Cruz,125518.19
91992,Daniel Jackson,22604.51
84024,Emily Martin,40511.19
21057,Matthew Wright,192449.39
69071,Joseph Young,225945.94
88195,Kevin Martin,248577.55
43564,Betty Jackson,111956.19
33758,Christopher Gonzalez,116006.75
60486,Javier Thomas,182152.67
60596,Robert Walker,66367.71
26174,Miguel Campbell,231567.08
61915,Diego Harris,219283.53
61838,Barbara Reyes,232420.11
87264,Carlos Flores,40337.57
48995,Mary Smith,8498.99
58944,Paul Walker,80607.8
25147,Betty Martinez,131510.83
52467,William Thomas,79120.13
28059,Maria Scott,249474.66
14463,Paul Wilson,6534.73
60982,Michelle Perez,193384.83
91957,Edward Lopez,19913.76
31271,William Castillo,240080.08
88950,Anthony Allen,7813.85
24926,Mark Green,72080.91
64415,Sarah Robinson,133098.62
74323,Michelle Miller,35749.73
85492,Jennifer Flores,34627.86
10021,Charles Hall,78659.09
37616,Robert Cruz,37913.27
68704,Camila Lopez,127228.71
97849,Anthony Flores,135735.7
14517,Susan Green,42219.26
74094,Jessica Ortiz,52215.46
36611,Nancy Jackson,105683.63
76142,Miguel Young,40400.02
54276,Amanda Torres,76726.35
58538,Barbara Davis,177966.92
23246,Karen Jackson,62408.62
89411,Charles Jones,164735.24
54969,Robert Gutierrez,243889.24
83628,Miguel Allen,4333.38
60810,Kenneth Hall,27960.05
19523,Elizabeth Carter,144038.32
85936,Brian Robinson,176445.89
56493,Christopher Wilson,161313.63
81590,Paul Clark,127908.14
24741,Elizabeth Hernandez,83781.57
40157,Edward Morales,227114.48
17249,Javier Hernandez,35605.73
59313,Gabriela Adams,171002.69
19629,Camila Cruz,69556.92
78483,Nancy Perez,30987.17
54889,Mary Lopez,206433.22
63696,Daniel Perez,32467.87
55050,Matthew Hernandez,233947.2
80073,Susan Smith,184316.75
69935,Emily Miller,156349.97
19398,Camila Rivera,182977.43
42671,Amanda Hall,230649.01
83813,Michael Nelson,209169.21
27588,Matthew Morales,79589.2
27934,Kevin Thomas,121556.92
27492,Gabriela Jackson,13220.51
60243,Deborah Hernandez,91898.17
28813,Jessica Lopez,204845.61
85977,Karen Nguyen,212080.84
64116,Carol Young,220876.51
89595,Kevin Torres,55868.67
38428,Mark Lee,124612.41
75956,Isabella Taylor,37542.13
54974,Javier Lopez,191503.18
25478,Daniel Scott,149697.03
84578,Sandra Roberts,59634.42
50218,George Green,71349.31
72990,Carol Campbell,45437.22
32783,Kenneth Martinez,37242.8
44297,William Lewis,204343.21
10181,Miguel Wright,19658.42
92190,Bryan Clark,101023.8
28264,Michael Ramirez,92289.02
74066,Donna Brown,39804.5
57419,Camila Wright,136612.61
72566,Lisa Martin,134316.81
24424,Michael Rivera,174102.18
35393,Sarah Brown,117017.32
91140,Maria Brown,156052.68
51012,Anthony Williams,198644.64
75340,Sarah Ortiz,157554.44
10147,Margaret Scott,137221.33
63201,Daniel Cruz,87677.82
96973,Margaret Perez,130067.02
31228,Mary Campbell,197122.88
40590,Michael Wilson,243768.6
88427,Nancy Johnson,242071.25
58463,Michelle Reyes,51586.71
52843,Joshua Rivera,243191.93
51926,Kimberly Morales,92440.63
53304,Robert Nelson,142890.73
12903,Joshua Torres,117884.92
38678,John Moore,117371.38
41912,Daniel Hill,126511.41
84249,John Young,93044.24
14492,Joseph Gonzalez,165024.53
50973,Jessica Martin,229089.09
50508,Diego Flores,238167.07
59573,Kimberly Lewis,94316.03
51665,Edward Young,41614.5
70299,Richard Hill,98063.32
21883,Lisa Hernandez,153416.22
76315,Michelle Sanchez,164243.7
69706,Anthony Anderson,96012.99
13439,Thomas Wilson,115590.5
60558,Barbara Wilson,197693.51
93277,Andrew Flores,53596.28
84913,Andrew Lewis,130695.21
84023,Daniel Torres,69827.04
33860,Robert Allen,148703.38
22054,William Garcia,125068.37
11597,Carlos Wilson,246871.43
80874,Isabella Johnson,131470.52
84951,James Hill,30802.63
22970,Paul Harris,224175.39
99927,Sofia Thompson,66543.04
55343,Carol Anderson,99509.3
30744,Thomas Wright,228224.05
22443,Camila Harris,13379.5
20876,Charles Mitchell,198961.39
63189,Kimberly Ortiz,164996.48
89788,Donna Ortiz,25418.52
38951,Nancy Robinson,171258.51
39343,Joshua Robinson,44038.55
90763,Charles Sanchez,178909.6
14878,Michelle Davis,111019.16
35530,Steven Allen,230509.49
59463,William Perez,99755.93
38682,Steven Clark,241293.8
47698,Christopher Nelson,25662.99
86642,Deborah Scott,173708.34
45090,Nancy Roberts,190220.82
32947,George Carter,244474.05
10963,Joseph Morales,9577.23
71157,Lisa Taylor,196780.66
80767,Linda Moore,101449.07
17189,Barbara Perez,72762.63
48152,Mary Moore,238503.05
32530,Brian Mitchell,96514.17
72487,Jennifer King,217250.53
13852,Christopher Johnson,129715.13
54416,Betty Morales,82455.84
43677,Matthew Johnson,83365.64
68716,Daniel Robinson,198393.1
52663,Lisa Rivera,77878.65
86761,John Hall,141862.92
98119,Christopher Ramirez,197318.6
89876,Luis Carter,92004.3
29327,Bryan Scott,133861.41
43944,Carlos Campbell,35282.59
98037,Donald Gonzalez,11521.93
52517,Patricia Rodriguez,123223.16
63825,John Hill,168676.48
39776,Mark Hall,210285.84
28044,Susan Williams,73157.28
41004,Michelle Baker,234010.43
89430,Karen Smith,99017.88
92263,Kimberly Williams,188244.4
14260,William White,118890.21
42423,Sarah Gonzalez,12415.21
77481,Kevin Carter,200780.29
17567,Edward Jones,117630.41
61710,Deborah King,81444.88
51586,Carol Moore,130430.39
58271,Jennifer Lopez,238024.08
76445,Miguel Thompson,157609.07
